id,output
587,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bacon ) (TOPPING sausage ) ) )
588,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepperoni chicken ) ) )
589,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE thin crust ) (TOPPING sausage ) ) )
590,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING salami onions ) (TOPPING extra cheese ) ) (DRINKORDER (NUMBER two ) (SIZE small ) ) (DRINKTYPE coffees ) )
591,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING ham ) (TOPPING onions ) ) (NOT (TOPPING pesto ) ) )
592,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (STYLE mexican ) (NUMBER one ) (SIZE large ) (DRINKTYPE cheeseburger ) ) (PIZZAORDER (NUMBER a ) (SIZE large ) (SIZE veggie ) ) )
593,(ORDER (DRINKORDER (NUMBER a ) (SIZE pepsi six ) (SIZE large ) (DRINKTYPE diet cokes ) ) (DRINKORDER (NUMBER a ) (SIZE medium ) (DRINKTYPE fanta ) ) )
594,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING chicken ) (TOPPING mushrooms ) ) (NOT (TOPPING pepperoni ) ) )
595,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING onions ) ) (TOPPING ham ) )
596,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING chicken ) (TOPPING tuna ) ) (NOT (TOPPING pesto ) ) )
597,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING peppers ) (TOPPING onions ) ) (TOPPING pineapple ) )
598,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING bacon ) ) )
599,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING onion ) ) )
600,(ORDER (PIZZAORDER (NUMBER five ) (TOPPING onions ) (TOPPING peppers ) pesto ) )
601,(ORDER (PIZZAORDER (SIZE a ) (SIZE medium ) (STYLE thin crust ) (TOPPING extra ) (TOPPING cheese ) ) )
602,(ORDER (PIZZAORDER (NUMBER like ) (SIZE one ) (SIZE small ) (TOPPING mushrooms bacon ) ) (TOPPING pepperoni ) )
603,(ORDER (PIZZAORDER (NUMBER like ) ) (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING chicken ) (TOPPING tuna ) ) (TOPPING pesto ) )
604,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING onion ) (TOPPING pineapple ) (NOT (TOPPING sausage ) ) ) )
605,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE tuna ) (TOPPING extra cheese ) (NOT (TOPPING sausage ) ) ) )
606,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large new york ) ) )
607,(ORDER (PIZZAORDER (NUMBER like ) (SIZE a ) (SIZE large ) (TOPPING chicken ) (TOPPING pepperoni ) (NOT (TOPPING onions ) ) ) )
608,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING ham bacon ) ) )
609,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING pesto ) (TOPPING ham ) (NOT (STYLE the thin ) crust ) ) )
610,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE combination ) (NOT (TOPPING onions or ) bell ) (SIZE small ) (TOPPING with extra ) ) (NUMBER and (DRINKTYPE large ) diet ) )
611,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pesto ) (TOPPING add ) (TOPPING some mushrooms ) ) )
612,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING ham ) (TOPPING peppers ) ) )
613,(ORDER (PIZZAORDER (NUMBER a ) (SIZE pineapple ) (NOT (TOPPING ham ) (STYLE thin ) crust ) ) )
614,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (SIZE size ) (COMPLEX_TOPPING (QUANTITY along ) (TOPPING olives ) ) (TOPPING pesto ) ) )
615,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING sausage ) (TOPPING pesto ) (NOT (STYLE thin ) ) ) (STYLE crust ) )
616,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING pineapple ) (TOPPING sausage ) ) )
617,(ORDER (PIZZAORDER (NUMBER a ) (STYLE thin crust ) (TOPPING bacon ) (TOPPING mushrooms ) (NUMBER a ) ) (SIZE large ) )
618,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING pepperoni chicken ) ) (TOPPING bacon ) )
619,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (STYLE thin crust pepperoni ) ) (DRINKORDER (NUMBER two ) (SIZE large ) (DRINKTYPE cokes ) ) )
620,(ORDER (PIZZAORDER (NUMBER try ) (NUMBER one ) (SIZE large ) (TOPPING mushrooms pineapple ) ) )
621,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING everything ) ) (DRINKORDER (NUMBER two ) (SIZE medium ) ) (DRINKTYPE diet ) )
622,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING pesto more ) (TOPPING don't ) ) )
623,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING chicken ) (NOT (TOPPING extra cheese ) ) ) )
624,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING onions ) (TOPPING tuna ) (NOT (TOPPING chicken ) (NOT (STYLE that's ) all ) ) ) )
625,(ORDER (PIZZAORDER (NUMBER like ) ) (PIZZAORDER (NUMBER four ) (SIZE small ) (TOPPING bacon ) ) )
626,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pesto ) (TOPPING some extra cheese ) ) )
627,(ORDER (PIZZAORDER (NUMBER like ) ) (STYLE to (NUMBER a ) (TOPPING olives ) (TOPPING tuna ) (QUANTITY extra ) ) (TOPPING cheese ) )
628,(ORDER (PIZZAORDER (NUMBER like ) (NUMBER two ) (SIZE small ) (TOPPING topped ) (TOPPING tuna ) ) )
629,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING ham mushrooms ) (TOPPING onions ) ) (TOPPING pine ) )
630,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING which ) (TOPPING has ) ) )
631,(ORDER (PIZZAORDER (NUMBER four ) (SIZE lunch ) (TOPPING pepperoni ) (TOPPING sausage ) ) (PIZZAORDER (NUMBER two ) (SIZE lunch ) (TOPPING pepperoni ) (TOPPING mushrooms ) ) (DRINKORDER (NUMBER medium ) ) (SIZE sprites ) )
632,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING pepperoni oh ) ) (PIZZAORDER (TOPPING with extra cheese ) ) )
633,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE thin crust ) (TOPPING pesto ) ) (TOPPING ham ) )
634,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING canadian ) bacon (NUMBER a ) (SIZE medium ) (TOPPING ham ) (TOPPING black olives ) ) )
635,(ORDER (PIZZAORDER (NUMBER like ) ) (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING onions ) (TOPPING mushrooms ) ) )
636,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING mushroom ) (TOPPING sausage ) ) (DRINKORDER (NUMBER two ) (DRINKTYPE diet ) cokes ) )
637,(ORDER (PIZZAORDER (NUMBER a ) (NUMBER like ) (DRINKTYPE pesto ) ) )
638,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING chicken sausage ) (QUANTITY extra ) ) (TOPPING cheese ) )
639,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING extra cheese ) (TOPPING pineapple ) (NOT (TOPPING tuna ) ) ) )
640,(ORDER (PIZZAORDER (NUMBER like ) (NUMBER one ) (SIZE small ) (STYLE cheese ) (NUMBER a ) (SIZE medium ) ) (DRINKTYPE coke ) )
641,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING bacon ) (TOPPING pesto ) (QUANTITY extra ) ) )
642,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sausage mushrooms ) (TOPPING black olives ) ) (DRINKORDER (NUMBER two ) (SIZE large ) (DRINKTYPE cokes ) ) (DRINKORDER (NUMBER two ) (SIZE large ) (DRINKTYPE ice ) teas ) )
643,(ORDER (PIZZAORDER (NUMBER five ) (SIZE small ) (NOT (TOPPING pineapple ) (NOT (TOPPING them ) that's (PIZZAORDER for ) ) ) ) )
644,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING extra cheese ) ) )
645,(ORDER (PIZZAORDER (TOPPING fetch ) (NUMBER three ) (TOPPING peppers ) (NOT (TOPPING no ) ) ) )
646,(ORDER (PIZZAORDER (STYLE prefer ) (TOPPING pepperoni ) (TOPPING more ) (TOPPING cheese ) ) )
647,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium size ) (TOPPING chicken ) (TOPPING olives ) ) (NOT (STYLE thin ) ) )
648,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepper ) (TOPPING sausage ) (STYLE thin ) (CONTAINERTYPE crust ) ) )
649,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE thin crust pesto ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
650,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (NUMBER i'll ) (TOPPING ham pepperoni as well ) (STYLE as tuna ) (QUANTITY a ) lot ) )
651,(ORDER (PIZZAORDER (NUMBER one ) (SIZE is small in ) (QUANTITY size ) ) (PIZZAORDER (TOPPING peppers ) ) (PIZZAORDER (TOPPING mushrooms ) ) )
652,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING pepperoni ) (TOPPING chicken ) ) )
653,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING olive ) (TOPPING onion ) (TOPPING pineapple ) ) )
654,(ORDER (PIZZAORDER (NUMBER four ) (SIZE large ) (TOPPING ham olives ) (TOPPING bacon ) (STYLE to ) ) (DRINKORDER (NUMBER five ) (QUANTITY cans ) ) (QUANTITY coke ) )
655,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING peppers ) (NOT (TOPPING olives ) ) ) )
656,(ORDER (PIZZAORDER (NUMBER two ) ) (PIZZAORDER (TOPPING mushrooms ) ) )
657,(ORDER (PIZZAORDER (NUMBER one ) (SIZE extra large thin crust ) (TOPPING roasted ) (TOPPING garlic cherry ) ) (DRINKORDER (NUMBER a ) (DRINKTYPE large ) ) (DRINKORDER (NUMBER a ) (SIZE large ) ) (DRINKTYPE coke ) )
658,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING red peppers ) ) )
659,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING has sausage ) (SIZE cheese ) ) )
660,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) ) (PIZZAORDER (TOPPING mushrooms ) (NOT (TOPPING peppers ) (NOT (TOPPING if ) ) (NOT (TOPPING mind ) ) ) ) )
661,(ORDER (PIZZAORDER (SIZE large ) (TOPPING onions ) ) (TOPPING peppers ) )
662,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING mushrooms ) (TOPPING pesto ) (NOT (TOPPING pepperoni ) ) ) )
663,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE deep dish ) (STYLE all the meats ) ) (DRINKORDER (NUMBER a ) (SIZE large ) ) (SIZE coke ) )
664,(ORDER (PIZZAORDER (NUMBER three ) (SIZE medium ) (TOPPING green peppers ) ) (TOPPING anchovies (PIZZAORDER black ) (TOPPING and ) ) (DRINKORDER (DRINKTYPE large ) ) (NUMBER and (SIZE two ) (DRINKTYPE large ice ) ) )
665,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pesto ) (TOPPING peppers ) (TOPPING just ) (NUMBER one ) ) )
666,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (STYLE thin crust cheese ) (TOPPING arugula ) (NUMBER a ) (TOPPING buffalo sauce ) ) )
667,(ORDER (PIZZAORDER (NUMBER i'm ) (STYLE in ) (STYLE mood ) ) (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING extra cheese sausage ) ) )
668,(ORDER (PIZZAORDER (NUMBER three ) (SIZE medium ) (TOPPING pepperoni ) (TOPPING ham ) ) )
669,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING ham ) (TOPPING peppers ) (STYLE thin ) ) )
670,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING chicken ) (NUMBER a ) (SIZE large ) (TOPPING dr ) ) )
671,(ORDER (DRINKORDER (TOPPING favor ) ) (DRINKORDER (SIZE small ) (COMPLEX_TOPPING (QUANTITY like ) (TOPPING extra cheese ) ) ) (NOT (TOPPING pesto ) ) )
672,(ORDER (PIZZAORDER (SIZE i'd ) ) (PIZZAORDER (TOPPING peppers ) (NUMBER chicken ) (STYLE thin crust ) ) (DRINKORDER (QUANTITY a ) pepsi ) )
673,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING tuna ) (TOPPING mushrooms ) (TOPPING add ) (QUANTITY some ) (QUANTITY extra ) ) (TOPPING cheese ) )
674,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING chicken ) (DRINKTYPE pesto ) ) )
675,(ORDER (PIZZAORDER (NUMBER five ) (SIZE large size ) (TOPPING sausage ) ) )
676,(ORDER (PIZZAORDER (SIZE large ) (TOPPING peppers ) (TOPPING sausage ) (NOT (STYLE thin crust ) ) ) )
677,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING ham ) (TOPPING green peppers ) ) (PIZZAORDER (NUMBER a ) (SIZE second ) (STYLE small ) (TOPPING sausage ) (TOPPING pepperoni ) ) (DRINKORDER (NUMBER two ) (SIZE large ) ) (DRINKTYPE cokes ) )
678,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pineapple ) (TOPPING bacon ) (NOT (TOPPING extra ) (NOT (STYLE cheese ) ) ) ) )
679,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING peppers ) (TOPPING olives ) ) (DRINKORDER (NUMBER four ) (CONTAINERTYPE cans ) ) (DRINKTYPE coke ) )
680,(ORDER (PIZZAORDER (NUMBER two ) (TOPPING peppers ) (TOPPING bacon ) pesto ) )
681,(ORDER (PIZZAORDER (NUMBER i'll ) (NUMBER a ) (TOPPING sausage bacon ) (NOT (TOPPING extra ) cheese ) ) )
682,(ORDER (PIZZAORDER (NUMBER a ) (SIZE is medium size ) (STYLE along ) (TOPPING chicken ) (TOPPING more ) ) (NOT (STYLE onions ) ) )
683,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING mushroom ) (TOPPING pepper ) ) (PIZZAORDER (NOT (TOPPING onions ) ) (DRINKORDER (NUMBER a ) (SIZE small ) ) (SIZE please ) ) )
684,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING onions ) (TOPPING extra cheese in ) (TOPPING addition ) ) )
685,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING grilled chicken ) (TOPPING bbq sauce ) ) )
686,(ORDER (PIZZAORDER (SIZE three ) (SIZE large ) (TOPPING and ) ) (DRINKORDER (NUMBER three ) ) )
687,(ORDER (PIZZAORDER (NUMBER four ) (SIZE large ) (TOPPING green peppers chicken ) (TOPPING and ) ) (DRINKORDER (NUMBER four ) (CONTAINERTYPE cans ) ) )
688,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (COMPLEX_TOPPING (QUANTITY size ) (TOPPING tuna ) ) ) )
689,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING bbq chicken ) (SIZE large ) ) (TOPPING add ) )
690,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) ) (PIZZAORDER (NOT (TOPPING onions ) ) ) )
691,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING pepperoni ham ) ) )
692,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING mushrooms but ) ) (TOPPING light ) ) (NUMBER include (SIZE one ) ) )
693,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING spinach ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING onions ) ) ) )
694,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium size ) (TOPPING pepperoni ) ) )
695,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sausage olives ) ) (TOPPING ham ) )
696,(ORDER (PIZZAORDER (STYLE for thin crust ) (TOPPING extra ) (TOPPING cheese ) (TOPPING light ) ) (NOT (STYLE sauce ) ) )
697,(ORDER (PIZZAORDER (STYLE i'll ) (TOPPING mushrooms ) (TOPPING sausage ) ) (NOT (TOPPING pineapple ) ) )
698,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (COMPLEX_TOPPING (QUANTITY toppings of ) (TOPPING pineapple bacon ) ) (TOPPING onions on ) ) )
699,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING extra cheese on ) ) )
700,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING peppers ) ) )
701,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (SIZE size ) (TOPPING onions ) ) )
702,(ORDER (PIZZAORDER (NUMBER i'll ) (NUMBER try ) (NUMBER a ) (SIZE small ) (TOPPING ham pepperoni ) ) )
703,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (COMPLEX_TOPPING (QUANTITY size ) (TOPPING along ) ) (TOPPING bacon ) ) )
704,(ORDER (DRINKORDER (NUMBER one ) (DRINKTYPE fanta ) (NUMBER two ) (DRINKTYPE dr peppers ) ) (DRINKORDER (NUMBER four ) (SIZE small ) (DRINKTYPE pepsis ) ) )
705,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large pepperoni ) (NUMBER one ) (SIZE large ) (STYLE cheese ) ) (PIZZAORDER (NUMBER one ) (SIZE large ) (DRINKTYPE veggie ) (NOT (TOPPING bell peppers ) ) ) )
706,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING sausage ) (TOPPING onions ) ) (DRINKORDER (NUMBER two ) (NOT (TOPPING pepsis ) ) ) )
707,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING sausage ) (TOPPING extra cheese ) ) (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING pepperoni ) ) )
708,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING everything plus extra ) ) (DRINKORDER (SIZE four ) (SIZE large ) (DRINKTYPE ice ) (TOPPING with ) ) (NUMBER and (NUMBER two ) (DRINKTYPE large ice ) (STYLE no ) ) )
709,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING jalepeno peppers ) ) (PIZZAORDER (SIZE a ) (SIZE medium ) (TOPPING italian ) (PIZZAORDER sausage ) (SIZE a ) (SIZE large ) (STYLE combination ) ) (DRINKORDER (NUMBER three ) (SIZE large ) (DRINKTYPE mountain ) dews ) )
710,(ORDER (PIZZAORDER (TOPPING okay ) let (NUMBER one ) (TOPPING ham ) ) )
711,(ORDER (PIZZAORDER (NUMBER four ) (SIZE medium ) (TOPPING bacon ) (TOPPING mushrooms ) (TOPPING black olives ) (SIZE large ) (TOPPING pepperoni ) ) )
712,(ORDER (PIZZAORDER (NUMBER two ) (COMPLEX_TOPPING (QUANTITY medium ) (TOPPING size ) ) (TOPPING along ) (TOPPING peppers ) ) (NOT (TOPPING onions ) ) )
713,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large size ) (NUMBER toppings ) (TOPPING like ) (TOPPING pineapple ) ) )
714,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (NUMBER like ) (DRINKTYPE pesto ) ) )
715,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING tuna ) ) (TOPPING peppers ) )
716,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bacon ) (TOPPING pepperoni ) (NOT (TOPPING extra ) cheese ) ) )
717,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING bacon ) (TOPPING chicken ) (NOT (TOPPING adding ) ) (NOT (TOPPING sausage ) ) ) )
718,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING sausage ) (TOPPING peppers ) (NOT (TOPPING want ) ) ) )
719,(ORDER (PIZZAORDER (SIZE i'd ) ) (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING onions ) (TOPPING pineapple ) ) )
720,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING mushrooms ) (TOPPING extra cheese ) ) (NOT (STYLE sausage ) ) )
721,(ORDER (PIZZAORDER (STYLE i'll ) (TOPPING mushrooms bacon ) (TOPPING peppers ) ) )
722,(ORDER (PIZZAORDER (NUMBER a ) (STYLE vegetarian ) (TOPPING double yellow peppers ) ) (TOPPING mushrooms ) )
723,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE deep dish cheese ) (NUMBER a ) ) (DRINKTYPE coke ) )
724,(ORDER (PIZZAORDER (STYLE i'm ) ) (STYLE mood (NUMBER a ) (SIZE medium ) (TOPPING extra cheese thin ) (STYLE crust ) ) )
725,(ORDER (PIZZAORDER (STYLE go ) (NUMBER a ) (TOPPING sausage peppers ) ) )
726,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING pepperoni ) ) (DRINKORDER (NUMBER a ) (SIZE two liter of ) (DRINKTYPE pepsi ) ) )
727,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING has olives ) (TOPPING peppers ) ) )
728,(ORDER (PIZZAORDER (STYLE i'm ) ) (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE thin crust ) (TOPPING bacon ) ) )
729,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING extra cheese ) (TOPPING sausage ) ) (DRINKORDER (NUMBER two ) (DRINKTYPE diet ) cokes ) )
730,(ORDER (PIZZAORDER (NUMBER four ) (SIZE small ) ) (PIZZAORDER (NOT (TOPPING them ) ) (STYLE as ) ) )
731,(ORDER (PIZZAORDER (NUMBER a ) (COMPLEX_TOPPING (QUANTITY small size ) (TOPPING along ) ) (TOPPING pesto ) (TOPPING ham thin ) ) )
732,(ORDER (PIZZAORDER (NUMBER one ) (COMPLEX_TOPPING (QUANTITY medium sized ) (TOPPING along ) ) (TOPPING bacon ) (TOPPING chicken ) (NOT (STYLE thin ) crust ) ) )
733,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) ) )
734,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING extra ) (TOPPING cheese onions ) ) (TOPPING pepperoni ) )
735,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (STYLE thin crust ) (TOPPING pineapple ) ) (DRINKORDER (NUMBER two ) ) (SIZE large ) )
736,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large size ) ) (PIZZAORDER (NUMBER like ) (TOPPING onions ) (TOPPING tuna ) ) )
737,(ORDER (PIZZAORDER (SIZE large ) (TOPPING sausage ) ) (DRINKORDER (NUMBER three ) (DRINKTYPE diet ) coke ) )
738,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING bacon ) (TOPPING chicken ) (NOT (STYLE thin ) ) ) )
739,(ORDER (PIZZAORDER (STYLE i'll ) (NUMBER a ) (TOPPING bacon ) (TOPPING pineapple ) ) (TOPPING cheese ) )
740,(ORDER (PIZZAORDER (SIZE medium ) (TOPPING sausage ) (TOPPING mushrooms ) ) )
741,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING pineapple bacon ) ) (TOPPING pepperoni ) )
742,(ORDER (PIZZAORDER (TOPPING olives ) ) (QUANTITY thanks ) )
743,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING onions ) (TOPPING chicken ) (NOT (TOPPING extra ) cheese ) ) )
744,(ORDER (PIZZAORDER (NUMBER a ) (STYLE sprite ) (QUANTITY a ) (SIZE personal ) ) )
745,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING ham ) (TOPPING sausage ) ) (DRINKORDER (NUMBER a ) (CONTAINERTYPE bottle ) (DRINKTYPE ginger ) ) )
746,(ORDER (PIZZAORDER (NUMBER a ) ) )
747,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING arugula ) (TOPPING shaved parmasean ) ) )
748,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large size ) (TOPPING along ) (TOPPING bacon ) (TOPPING mushrooms ) ) )
749,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING pesto ) (TOPPING extra cheese ) (TOPPING don't put ) ) )
750,(ORDER (PIZZAORDER (NUMBER a ) (STYLE vegetarian ) (NOT (TOPPING tomatoe sauce ) ) ) )
751,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large sized ) (TOPPING bacon olives ) ) (NOT (TOPPING chicken ) ) )
752,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (DRINKTYPE pepperoni thin ) (STYLE crust ) ) (DRINKORDER (NUMBER two ) ) (DRINKTYPE cokes ) )
753,(ORDER (PIZZAORDER (STYLE afternoon ) ) (PIZZAORDER (NUMBER a ) (SIZE medium ) (NOT (STYLE thin ) (NUMBER like ) (NOT (TOPPING ham ) ) ) ) )
754,(ORDER (PIZZAORDER (NOT (TOPPING has ) (TOPPING hams ) ) ) )
755,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING sausage ) (TOPPING tuna ) (QUANTITY a ) (STYLE thin ) (QUANTITY crust ) ) )
756,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (NUMBER like ) (TOPPING peppers ) (TOPPING olives ) ) (NOT (STYLE that's ) ) )
757,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING peppers ) (TOPPING mushrooms ) ) (NOT (STYLE crust ) ) )
758,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING bacon ham green peppers ) (TOPPING onions black ) (TOPPING extra ) (TOPPING and ) (TOPPING extra ) ) (DRINKORDER (SIZE four ) (DRINKTYPE large ) diet ) )
759,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING sausage ) ) (PIZZAORDER (TOPPING mushroom ) ) (NOT (TOPPING ham ) ) )
760,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepperoni ground beef ) (TOPPING onions ) ) (DRINKORDER (QUANTITY a ) (SIZE large ) ) (QUANTITY coke ) )
761,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING onion ) (TOPPING bacon ) (NOT (TOPPING extra cheese ) please ) ) )
762,(ORDER (PIZZAORDER (SIZE is large size ) (TOPPING more cheese ) ) (NOT (TOPPING mushrooms ) ) )
763,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING onions bacon ) (NOT (TOPPING extra ) ) ) )
764,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (TOPPING ham ) (TOPPING bacon ) ) (DRINKORDER (NUMBER two ) (DRINKTYPE sprites ) ) )
765,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sausage ) (TOPPING tuna ) ) (NOT (TOPPING pesto ) ) )
766,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING olives ) (TOPPING chicken ) ) )
