id,output
549,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bacon ) (TOPPING extra ) (TOPPING cheese ) ) (NOT (TOPPING mushrooms ) ) )
550,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING extra ) (TOPPING cheese olives ) (NOT (TOPPING tuna ) ) ) )
551,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING olives ) (TOPPING extra cheese ) ) (NOT (TOPPING tuna ) ) )
552,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING mushroom ) (NOT (TOPPING pepperoni ) ) ) )
553,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING red peppers ) ) )
554,(ORDER (PIZZAORDER (NUMBER two ) (TOPPING olive ) (TOPPING mushrooms ) ) )
555,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING cheese ) (NUMBER one ) (SIZE large ) (TOPPING ham ) ) (DRINKORDER (NUMBER one ) (SIZE large ) (DRINKTYPE meat ) lovers (NUMBER one ) (SIZE medium pepperoni ) ) )
556,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING onions ) (TOPPING tuna ) (NOT (TOPPING chicken ) ) ) )
557,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING italian sausage ) (NUMBER one ) (SIZE large ) (STYLE combination ) ) (NOT (TOPPING mushrooms (PIZZAORDER one ) ) (SIZE medium ) (TOPPING beef ) (TOPPING black olive ) ) (DRINKORDER (NUMBER five ) (SIZE large ) (DRINKTYPE sprites ) ) )
558,(ORDER (PIZZAORDER (NUMBER a ) ) )
559,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING onion ) (TOPPING bacon ) (NOT (TOPPING tuna ) ) ) )
560,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING mushroom ) (NOT (TOPPING onions ) ) ) )
561,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pepperoni ) (TOPPING chicken ) (TOPPING bacon ) ) )
562,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pesto ) (TOPPING extra ) (NOT (TOPPING pepperoni ) ) ) )
563,(ORDER (PIZZAORDER (QUANTITY one ) (SIZE small ) ) (TOPPING pepperoni ) (NOT (TOPPING mushrooms ) ) )
564,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pineapple ) (TOPPING ham ) (NOT (TOPPING peppers ) ) ) )
565,(ORDER (PIZZAORDER (NUMBER like ) (SIZE a ) (TOPPING pepperoni ) (TOPPING thin crust ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
566,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bacon ) (TOPPING mushrooms ) (TOPPING peppers ) ) )
567,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING mushroom ) (TOPPING pepper ) (NOT (TOPPING onions ) ) ) )
568,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING tuna ) (TOPPING onions ) (QUANTITY thin ) ) )
569,(ORDER (DRINKORDER (SIZE large ) (DRINKTYPE coke ) ) )
570,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING tuna ) (TOPPING thin ) (QUANTITY crust ) ) )
571,(ORDER (PIZZAORDER (NUMBER six ) (STYLE thin ) (TOPPING mushrooms ) (TOPPING peppers ) ) )
572,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING bacon ) (TOPPING ham ) (TOPPING onions ) ) )
573,(ORDER (PIZZAORDER (NUMBER like ) (SIZE a ) (SIZE medium ) (TOPPING extra ) (TOPPING cheese tuna ) (NOT (TOPPING sausage ) ) ) )
574,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING onions ) (TOPPING olives ) (NOT (TOPPING mushrooms ) ) ) )
575,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING peppers ) (NOT (TOPPING olives ) ) ) )
576,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING mushroom ) (TOPPING bacon ) (TOPPING peppers ) ) )
577,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING tuna ) (TOPPING onions ) ) )
578,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING chicken ) (TOPPING extra cheese ) (NOT (TOPPING olives ) ) ) )
579,(ORDER (PIZZAORDER (NUMBER a ) (STYLE thin ) (TOPPING crust ) (TOPPING olive ) (TOPPING pesto ) ) )
580,(ORDER (PIZZAORDER (NUMBER five ) (SIZE medium ) (TOPPING shrimp ) (TOPPING tuna ) ) )
581,(ORDER (PIZZAORDER (NUMBER like ) (NUMBER a ) (STYLE thin crust ) (TOPPING pepperoni ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
582,(ORDER (PIZZAORDER (NUMBER like ) (NUMBER three ) (TOPPING bacon ) (TOPPING onions ) (NOT (TOPPING chicken ) ) ) )
583,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING bacon ) (TOPPING sausage ) ) )
584,(ORDER (PIZZAORDER (TOPPING an ) (TOPPING olive ) (TOPPING tuna ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
585,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING bacon ) (TOPPING olives ) ) (NOT (TOPPING pesto ) ) )
586,(ORDER (PIZZAORDER (NUMBER five ) (SIZE medium ) (TOPPING cumin ) (TOPPING garlic ) (TOPPING ham ) ) )
587,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bacon ) (TOPPING sausage ) (TOPPING ham ) ) )
588,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepperoni ) (NOT (TOPPING onions ) ) ) )
589,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE thin crust ) (TOPPING sausage ) (TOPPING chicken ) ) )
590,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING salami ) (TOPPING onions ) (TOPPING extra ) ) (DRINKORDER (NUMBER two ) (SIZE small ) (DRINKTYPE coffees ) ) )
591,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING ham ) (NOT (TOPPING pesto ) ) ) )
592,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (STYLE mexican ) (NUMBER one ) (SIZE large ) (TOPPING cheeseburger ) ) (DRINKORDER (NUMBER a ) (SIZE large ) (DRINKTYPE veggie ) ) )
593,(ORDER (DRINKORDER (NUMBER a ) (SIZE pepsi six large ) (DRINKTYPE diet cokes ) ) (DRINKORDER (NUMBER a ) (SIZE medium ) (DRINKTYPE fanta ) ) )
594,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING chicken ) (TOPPING mushrooms ) (NOT (TOPPING pepperoni ) ) ) )
595,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING onions ) (TOPPING ham ) ) )
596,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING chicken ) (TOPPING tuna ) ) (NOT (TOPPING pesto ) ) )
597,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING peppers ) (TOPPING onions ) (TOPPING pineapple ) ) )
598,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING bacon ) ) )
599,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING onion ) ) )
600,(ORDER (PIZZAORDER (NUMBER five ) (TOPPING onions ) (TOPPING peppers ) (TOPPING pesto ) ) )
601,(ORDER (PIZZAORDER (SIZE a ) (SIZE medium ) (STYLE thin crust ) (TOPPING extra cheese ) (TOPPING pesto ) ) )
602,(ORDER (PIZZAORDER (SIZE one ) (SIZE small ) (TOPPING mushrooms ) (TOPPING bacon ) (TOPPING pepperoni ) ) )
603,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING chicken ) (TOPPING tuna ) ) )
604,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING onion ) (TOPPING pineapple ) (NOT (TOPPING sausage ) ) ) )
605,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING tuna ) (TOPPING extra ) (TOPPING cheese ) (NOT (TOPPING sausage ) ) ) )
606,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (STYLE new ) ) )
607,(ORDER (PIZZAORDER (NUMBER like ) (SIZE a ) (SIZE large ) (TOPPING chicken ) (TOPPING pepperoni ) (NOT (TOPPING onions ) ) (NOT (TOPPING please ) ) ) )
608,(ORDER (PIZZAORDER (QUANTITY a ) (SIZE large ) (TOPPING ham ) (TOPPING bacon ) ) )
609,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING pesto ) (TOPPING ham ) (NOT (STYLE the ) (NOT (TOPPING thin ) ) ) ) )
610,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE combination ) (NOT (TOPPING onions or bell ) ) (PIZZAORDER (TOPPING small ) ) ) )
611,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pesto ) (TOPPING add ) (TOPPING mushrooms ) ) (NOT (TOPPING pineapple ) ) )
612,(ORDER (PIZZAORDER (SIZE one ) (TOPPING with ) (TOPPING and ) (NOT (STYLE hold thin ) ) ) )
613,(ORDER (PIZZAORDER (NUMBER a ) (NOT (TOPPING ham ) (TOPPING thin ) (STYLE crust ) ) ) )
614,(ORDER (PIZZAORDER (NUMBER one ) (COMPLEX_TOPPING (QUANTITY size ) (TOPPING olives ) ) (TOPPING pesto ) (NOT (TOPPING ham ) ) ) )
615,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING sausage ) (NOT (TOPPING thin ) (NOT (TOPPING crust ) ) ) ) )
616,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING pineapple ) ) (NOT (TOPPING mushrooms ) ) )
617,(ORDER (PIZZAORDER (NUMBER a ) (STYLE thin ) (TOPPING bacon ) (TOPPING mushrooms ) ) (DRINKORDER (NUMBER a ) (SIZE large ) ) )
618,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pepperoni ) (TOPPING chicken ) (TOPPING bacon ) ) )
619,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (DRINKTYPE thin crust ) (CONTAINERTYPE pepperoni ) ) )
620,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING mushrooms ) (TOPPING pineapple ) ) )
621,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) ) (DRINKORDER (NUMBER two ) (SIZE medium ) (DRINKTYPE diet cokes ) ) )
622,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING pesto more ) ) (TOPPING don't ) )
623,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING chicken ) (NOT (TOPPING extra cheese ) ) ) )
624,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING onions ) (TOPPING tuna ) (NOT (TOPPING chicken ) ) (NOT (TOPPING that's ) ) ) )
625,(ORDER (PIZZAORDER (NUMBER four ) (COMPLEX_TOPPING (QUANTITY small ) (TOPPING bacon ) ) ) )
626,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pesto ) (QUANTITY some ) (QUANTITY extra ) (NOT (TOPPING pepperoni ) ) ) )
627,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING olives ) (TOPPING tuna ) (TOPPING extra cheese ) ) )
628,(ORDER (PIZZAORDER (NUMBER like ) (NUMBER two ) (SIZE small ) (TOPPING tuna ) (TOPPING peppers ) ) )
629,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING ham ) (TOPPING mushrooms onions pine ) apple ) )
630,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING which has ) ) )
631,(ORDER (PIZZAORDER (NUMBER four ) (SIZE lunch ) (TOPPING pepperoni ) (TOPPING sausage ) ) (PIZZAORDER (NUMBER two ) (SIZE lunch ) (TOPPING pepperoni ) (TOPPING mushrooms ) ) )
632,(ORDER (PIZZAORDER (TOPPING pepperoni ) (TOPPING oh ) ) )
633,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE thin crust ) (TOPPING pesto ) (TOPPING ham ) ) )
634,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) ) (TOPPING canadian (SIZE medium ) (TOPPING ham ) (TOPPING black olives ) ) )
635,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING onions ) (TOPPING mushrooms ) ) )
636,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING mushroom ) (TOPPING sausage ) ) (DRINKORDER (NUMBER two ) (DRINKTYPE diet cokes ) ) )
637,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (TOPPING like ) (TOPPING pesto ) ) )
638,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING chicken ) (TOPPING sausage ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
639,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING extra cheese ) (TOPPING pineapple ) (NOT (TOPPING tuna ) ) ) )
640,(ORDER (PIZZAORDER (NUMBER like ) (SIZE one ) (SIZE small ) ) (DRINKORDER (QUANTITY a ) (SIZE medium ) (TOPPING coke ) ) )
641,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING bacon ) (TOPPING pesto ) (QUANTITY extra ) ) )
642,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sausage ) (TOPPING mushrooms ) (TOPPING black olives ) ) (DRINKORDER (NUMBER two ) (SIZE large ) (DRINKTYPE cokes ) ) (DRINKORDER (NUMBER two ) (SIZE large ) (DRINKTYPE ice teas ) ) )
643,(ORDER (PIZZAORDER (NUMBER five ) (SIZE small ) (NOT (TOPPING sure ) (NOT (TOPPING there ) ) (DRINKTYPE that's ) ) ) )
644,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (COMPLEX_TOPPING (QUANTITY some ) (TOPPING extra cheese ) ) ) )
645,(ORDER (PIZZAORDER (TOPPING three ) (TOPPING peppers ) (NOT (TOPPING no ) ) (NOT (TOPPING ham ) ) ) )
646,(ORDER (PIZZAORDER (TOPPING pepperoni ) (TOPPING more cheese ) ) )
647,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium size ) (TOPPING chicken ) (TOPPING olives ) (NOT (TOPPING thin crust ) ) ) )
648,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepper ) (TOPPING sausage ) (QUANTITY not ) (NOT (TOPPING thin crust ) though ) ) )
649,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE thin crust pesto ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
650,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) ) (TOPPING ham ) )
651,(ORDER (PIZZAORDER (SIZE small ) (SIZE in size ) (TOPPING peppers ) (TOPPING mushrooms ) (NOT (TOPPING pineapple ) ) ) )
652,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) ) (PIZZAORDER (TOPPING pepperoni ) (TOPPING chicken ) (NOT (TOPPING onions ) ) ) )
653,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING olive ) (TOPPING onion ) (TOPPING pineapple ) ) )
654,(ORDER (PIZZAORDER (NUMBER four ) (SIZE large ) (TOPPING ham ) (TOPPING olives ) (TOPPING bacon ) ) (DRINKORDER (QUANTITY five ) (COMPLEX_TOPPING (QUANTITY cans of ) (TOPPING coke ) ) ) )
655,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING peppers ) (TOPPING and ) (NOT (TOPPING without ) ) (NOT (TOPPING olives ) ) ) )
656,(ORDER (PIZZAORDER (NUMBER two ) ) (PIZZAORDER (NOT (TOPPING mushrooms ) ) ) )
657,(ORDER (PIZZAORDER (NUMBER one ) (SIZE extra large ) (TOPPING thin crust pepperoni ) (TOPPING roasted garlic ) (TOPPING cherry ) ) (DRINKORDER (NUMBER a ) (SIZE large ) (DRINKTYPE pepsi ) ) (DRINKORDER (NUMBER a ) (SIZE large ) (DRINKTYPE coke ) ) )
658,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING red peppers ) ) )
659,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING has sausage ) (QUANTITY extra ) ) )
660,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING take ) ) )
661,(ORDER (PIZZAORDER (TOPPING onions ) (TOPPING peppers ) ) )
662,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING mushrooms ) (TOPPING pesto ) (NOT (TOPPING pepperoni ) (NOT (TOPPING that's ) all ) ) ) )
663,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE deep dish ) (STYLE all ) ) (DRINKORDER (NUMBER a ) (SIZE large ) (DRINKTYPE coke ) ) )
664,(ORDER (PIZZAORDER (NUMBER three ) (SIZE medium ) (TOPPING green peppers ) (TOPPING anchovies black olives ) (TOPPING bacon ) ) (DRINKORDER (SIZE large ) (DRINKTYPE cokes ) ) (DRINKORDER (NUMBER two ) (SIZE large ) (DRINKTYPE ice ) ) )
665,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pesto ) (TOPPING peppers ) (TOPPING just ) ) (PIZZAORDER (TOPPING leave ) ) )
666,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (STYLE thin crust ) (TOPPING cheese ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY and a ) (TOPPING buffalo ) ) ) )
667,(ORDER (PIZZAORDER (NUMBER for ) (TOPPING with extra ) (TOPPING cheese ) (TOPPING and ham ) ) )
668,(ORDER (DRINKORDER (NUMBER for ) (CONTAINERTYPE two ) (DRINKTYPE of ) ) (DRINKORDER (NUMBER and ) ) (SIZE three (TOPPING with ) ) )
669,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING ham ) (QUANTITY thin ) ) )
670,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING chicken ) (TOPPING bacon ) (QUANTITY a ) (SIZE large ) (DRINKTYPE dr ) (TOPPING pepper ) ) )
671,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING favor ) ) (PIZZAORDER (NUMBER a ) (SIZE small ) (COMPLEX_TOPPING (QUANTITY like ) (TOPPING extra ) ) (TOPPING ham ) ) )
672,(ORDER (PIZZAORDER (TOPPING i'd love ) ) (PIZZAORDER (TOPPING peppers ) (TOPPING chicken ) (STYLE thin ) ) (DRINKORDER (QUANTITY a ) (QUANTITY pepsi ) ) )
673,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING tuna ) (TOPPING mushrooms ) (QUANTITY add ) (QUANTITY extra ) (NOT (TOPPING cheese ) ) ) )
674,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING chicken ) (TOPPING pesto ) ) )
675,(ORDER (PIZZAORDER (NUMBER five ) (SIZE large size ) (TOPPING sausage ) ) )
676,(ORDER (PIZZAORDER (TOPPING peppers ) (TOPPING sausage ) (NOT (TOPPING thin crust ) ) ) )
677,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING ham ) (TOPPING green peppers ) ) (PIZZAORDER (NUMBER a ) (SIZE second ) (TOPPING with ) ) (TOPPING pepperoni ) )
678,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pineapple ) (TOPPING bacon ) (NOT (TOPPING extra ) cheese ) ) )
679,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING peppers ) (TOPPING olives ) ) (DRINKORDER (NUMBER four ) (CONTAINERTYPE cans ) (DRINKTYPE coke ) ) )
680,(ORDER (PIZZAORDER (NUMBER two ) (TOPPING peppers ) (TOPPING bacon pesto ) ) )
681,(ORDER (PIZZAORDER (TOPPING sausage ) (TOPPING bacon ) (QUANTITY extra ) ) (NOT (TOPPING cheese ) ) )
682,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium size ) (TOPPING chicken ) (TOPPING more ) (NOT (TOPPING onions ) ) ) )
683,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING mushroom ) (TOPPING pepper ) (TOPPING onions ) ) (DRINKORDER (NUMBER a ) (SIZE small ) ) (DRINKTYPE please ) )
684,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING onions ) (COMPLEX_TOPPING (QUANTITY as well as ) (TOPPING extra ) ) (TOPPING cheese in ) addition ) )
685,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING grilled chicken ) (TOPPING bbq sauce ) ) )
686,(ORDER (PIZZAORDER (SIZE three ) (TOPPING with ) (TOPPING and ) ) (DRINKORDER (NUMBER and add ) (CONTAINERTYPE three ) (DRINKTYPE of ) ) )
687,(ORDER (PIZZAORDER (NUMBER four ) (SIZE large ) (TOPPING green peppers chicken ) (TOPPING salami ) ) (DRINKORDER (QUANTITY four cans of ) (DRINKTYPE sprite ) ) )
688,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING size ) (TOPPING tuna ) (TOPPING mushrooms ) (NOT (TOPPING bacon ) ) ) )
689,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING bbq chicken ) (SIZE large ) (TOPPING lets ) ) (TOPPING add ) )
690,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) ) (PIZZAORDER (NOT (TOPPING thin ) ) ) )
691,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING pepperoni ) (TOPPING ham ) ) )
692,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING mushrooms but light ) ) ) (TOPPING with ) )
693,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING spinach ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING onions ) ) ) )
694,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium size ) (TOPPING pepperoni ) ) )
695,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sausage ) (TOPPING olives ) ) (TOPPING ham ) )
696,(ORDER (PIZZAORDER (STYLE thin crust ) (TOPPING extra ) (TOPPING cheese ) ) )
697,(ORDER (PIZZAORDER (TOPPING i'll ) (TOPPING mushrooms ) (QUANTITY small ) (NOT (TOPPING pineapple ) ) ) )
698,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (COMPLEX_TOPPING (QUANTITY toppings of ) (TOPPING pineapple ) ) (TOPPING bacon ) (TOPPING onions ) ) )
699,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (SIZE medium ) (TOPPING size ) (TOPPING extra cheese ) ) )
700,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING peppers ) (NOT (TOPPING onions ) ) ) )
701,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (SIZE size ) (TOPPING onions ) (TOPPING ham ) ) (NOT (TOPPING sausage ) ) )
702,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING ham ) (TOPPING pepperoni ) (TOPPING but ) ) )
703,(ORDER (PIZZAORDER (NUMBER two ) (QUANTITY in ) (SIZE small size ) (TOPPING bacon ) (TOPPING sausage ) (TOPPING tuna ) ) )
704,(ORDER (DRINKORDER (NUMBER one ) (DRINKTYPE fanta ) (NUMBER two ) (DRINKTYPE dr peppers ) ) (DRINKORDER (NUMBER four ) (SIZE small ) (DRINKTYPE pepsis ) ) )
705,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING pepperoni ) (NUMBER one ) (SIZE large ) (TOPPING cheese ) ) (PIZZAORDER (NUMBER one ) (SIZE large ) (DRINKTYPE veggie ) (NOT (TOPPING bell peppers ) ) ) )
706,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING sausage ) (TOPPING onions ) ) (DRINKORDER (NUMBER two ) (DRINKTYPE pepsis ) ) )
707,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING sausage ) (TOPPING extra cheese ) ) (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING pepperoni ) ) )
708,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING everything ) plus (SIZE four ) (DRINKTYPE large ice ) ) (DRINKORDER (NUMBER and ) (DRINKTYPE two ) ) (DRINKTYPE large (PIZZAORDER ice ) ) )
709,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING jalepeno peppers ) ) (PIZZAORDER (NUMBER a ) (SIZE medium ) ) (TOPPING italian (QUANTITY sausage a ) (SIZE large ) (STYLE combination ) ) (DRINKORDER (NUMBER three ) (SIZE large ) ) (DRINKTYPE mountain ) )
710,(ORDER (PIZZAORDER (TOPPING ham ) (TOPPING pepperoni ) ) )
711,(ORDER (PIZZAORDER (NUMBER four ) (SIZE medium ) (TOPPING bacon ) (TOPPING mushrooms ) (TOPPING black olives ) ) (PIZZAORDER (SIZE large ) (TOPPING pepperoni ) (TOPPING sausage ) (TOPPING mushrooms ) ) )
712,(ORDER (PIZZAORDER (NUMBER two ) (COMPLEX_TOPPING (QUANTITY medium size ) (TOPPING along ) ) (TOPPING peppers ) (TOPPING mushrooms ) (NOT (TOPPING onions ) ) ) )
713,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large size ) (NOT (TOPPING toppings i'd ) (TOPPING pineapple ) ) (PIZZAORDER (NUMBER a ) (SIZE lot ) ) ) )
714,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) ) (PIZZAORDER (TOPPING like pesto on ) ) )
715,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING tuna ) (TOPPING peppers ) ) )
716,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bacon ) (TOPPING pepperoni ) (NOT (TOPPING extra cheese ) ) ) )
717,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING bacon ) (TOPPING chicken ) (NOT (TOPPING adding ) ) (NOT (TOPPING sausage ) ) ) )
718,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING sausage ) (TOPPING peppers ) (TOPPING but ) ) )
719,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING onions ) (TOPPING pineapple ) (NOT (TOPPING sausage ) ) ) )
720,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING mushrooms ) (COMPLEX_TOPPING (QUANTITY as well ) (TOPPING extra cheese ) ) ) )
721,(ORDER (PIZZAORDER (TOPPING i'll ) (TOPPING mushrooms ) (TOPPING bacon ) ) )
722,(ORDER (PIZZAORDER (NUMBER a ) (STYLE vegetarian ) (TOPPING double ) (TOPPING yellow peppers ) (TOPPING mushrooms ) ) )
723,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE deep dish ) (TOPPING cheese ) ) (DRINKORDER (QUANTITY a ) (DRINKTYPE coke ) ) )
724,(ORDER (PIZZAORDER (NUMBER for ) (SIZE a ) (TOPPING with extra ) (TOPPING cheese thin ) (TOPPING and put ) ) )
725,(ORDER (PIZZAORDER (STYLE i'll ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING sausage peppers ) ) (NOT (TOPPING chicken ) ) ) )
726,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING pepperoni ) ) (DRINKORDER (NUMBER a ) (SIZE two liter ) (DRINKTYPE pepsi ) ) )
