id,output
2905,(ORDER (PIZZAORDER (STYLE so ) (TOPPING pizza ) (TOPPING with large ) (TOPPING size ) ) (TOPPING including ) )
2906,(ORDER (PIZZAORDER (NUMBER a ) (SIZE xl ) (TOPPING pizza ) (TOPPING that ) ) (TOPPING has ) )
2907,(ORDER (PIZZAORDER (NUMBER take ) (STYLE a ) (STYLE want ) ) )
2908,(ORDER (PIZZAORDER (NUMBER a ) (SIZE little large ) (TOPPING pickld onions little ) (NOT (TOPPING no ) ) ) )
2909,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING green ) ) )
2910,(ORDER (PIZZAORDER (NUMBER for ) (SIZE a ) (TOPPING with yellow ) (TOPPING peppers banana ) (TOPPING and ) ) )
2911,(ORDER (PIZZAORDER (TOPPING a ) ) (NOT (TOPPING any ) ) )
2912,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-sized roasted red ) ) (PIZZAORDER (NUMBER and ) (SIZE a ) (STYLE large ) (QUANTITY pizza ) ) (DRINKTYPE with (DRINKTYPE four large ) ) )
2913,(ORDER (PIZZAORDER (QUANTITY for ) (SIZE a ) (TOPPING personal ) (NOT (TOPPING no a little bit ) ) ) )
2914,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING cheese ) (NOT (TOPPING the ) (NOT (TOPPING margarita ) ) ) ) )
2915,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING mdium red ) (TOPPING with banana ) (TOPPING and grilled ) ) )
2916,(ORDER (PIZZAORDER (QUANTITY 6 ) ) (TOPPING coca-cla ) )
2917,(ORDER (PIZZAORDER (TOPPING with chard ) (NOT (TOPPING and ) (NOT (TOPPING no ) green ) ) ) )
2918,(ORDER (PIZZAORDER (STYLE Hot ) (STYLE with a ) ) )
2919,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING and ) (NOT (TOPPING no ) pesto ) ) )
2920,(ORDER (PIZZAORDER (TOPPING fifteen ) (TOPPING xl green ) (TOPPING and ) ) (QUANTITY with (DRINKORDER a two ) (DRINKTYPE of ) ) )
2921,(ORDER (PIZZAORDER (NUMBER me ) (TOPPING with ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY and ) (TOPPING a drizzle ) ) ) )
2922,(ORDER (PIZZAORDER (NUMBER for ) (TOPPING with banana ) (TOPPING and pesto ) (NOT (STYLE no bbq ) (NOT (TOPPING sauce ) ) ) ) )
2923,(ORDER (PIZZAORDER (NUMBER 1 ) (SIZE large ) (STYLE new ork style ) (STYLE topped ) ) (DRINKORDER (DRINKTYPE and ) (PIZZAORDER a ) ) (DRINKTYPE buffalo ) )
2924,(ORDER (PIZZAORDER (NUMBER nine ) (TOPPING olives ) (COMPLEX_TOPPING (QUANTITY a bunch of ) (TOPPING sauce but ) ) ) )
2925,(ORDER (PIZZAORDER (NUMBER a ) (COMPLEX_TOPPING (QUANTITY with ) (TOPPING a ) ) (TOPPING little ) ) (PIZZAORDER (NOT (TOPPING no ) bacon ) ) )
2926,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra ) (PIZZAORDER large ) (STYLE five topping ) (TOPPING toppings being mushy ) (TOPPING peas onions banana ) (TOPPING peppers ) black ) )
2927,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING with red ) (NOT (TOPPING do ) (NOT (STYLE not ) ) (NOT (STYLE the ) ) ) ) )
2928,(ORDER (PIZZAORDER (NUMBER for ) (SIZE one ) (TOPPING with ) (TOPPING and ) (NOT (TOPPING no psto ) ) ) )
2929,(ORDER (PIZZAORDER (TOPPING and tuna ) ) )
2930,(ORDER (PIZZAORDER (TOPPING the ) (TOPPING and olive ) ) )
2931,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING with ) (TOPPING and red ) (NOT (TOPPING no double ) cheese ) ) )
2932,(ORDER (PIZZAORDER (SIZE for ) (TOPPING with ) (TOPPING artichokes ) ) )
2933,(ORDER (PIZZAORDER (QUANTITY with ) (QUANTITY a ) (SIZE extra ) (TOPPING with ) (TOPPING and ) (NOT (TOPPING no pepperoni ) ) ) )
2934,(ORDER (PIZZAORDER (NUMBER have ) (COMPLEX_TOPPING (QUANTITY a ) (TOPPING lunch ) ) (TOPPING and pine ) ) )
2935,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY i'd ) (TOPPING like ) ) (TOPPING ham vegan ) ) )
2936,(ORDER (PIZZAORDER (SIZE want ) (SIZE a ) (TOPPING with cheddar ) (TOPPING and some ) ) )
2937,(ORDER (PIZZAORDER (TOPPING with tuna bay ) (TOPPING and red ) ) )
2938,(ORDER (PIZZAORDER (NUMBER one ) (SIZE more ) (TOPPING more ) (TOPPING arichokes ) (NOT (TOPPING no ) peppers ) ) )
2939,(ORDER (PIZZAORDER (NUMBER adding ) (TOPPING pizza with ) (TOPPING balsamic ) (COMPLEX_TOPPING (QUANTITY it ) (TOPPING and ) ) (NOT (TOPPING hold ) the ) ) )
2940,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING arugula cherry ) tomatoes ) )
2941,(ORDER (PIZZAORDER (QUANTITY a ) (COMPLEX_TOPPING (QUANTITY of a ) (TOPPING xl ) ) (TOPPING beef ) (QUANTITY pizza with ) (NOT (TOPPING no pepperoni ) ) ) )
2942,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY it ) (TOPPING a red ) ) (NOT (TOPPING without ) (NOT (TOPPING the extra ) cheese ) ) ) )
2943,(ORDER (PIZZAORDER (TOPPING with yellow ) (TOPPING and ) goat (QUANTITY and a ) (DRINKTYPE of iced ) ) )
2944,(ORDER (PIZZAORDER (TOPPING with green ) (TOPPING and ) (NOT (TOPPING without ) tuna ) ) )
2945,(ORDER (PIZZAORDER (TOPPING that ) (TOPPING icludes tomato ) (TOPPING and truffle ) (STYLE with ) ) (TOPPING pizza ) )
2946,(ORDER (PIZZAORDER (STYLE a ) (TOPPING along ) (TOPPING pesto ) (TOPPING and ) (TOPPING pepperoni ) (TOPPING and some ) ) )
2947,(ORDER (PIZZAORDER (SIZE a ) (TOPPING with ) (NOT (TOPPING no ) (COMPLEX_TOPPING (QUANTITY and a ) (TOPPING little ) ) ) ) )
2948,(ORDER (PIZZAORDER (NUMBER a ) (STYLE med ) (TOPPING olive prsley green ) (COMPLEX_TOPPING (QUANTITY and ) (TOPPING extra ) ) (TOPPING and extra ) ) )
2949,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) ) (PIZZAORDER (TOPPING oregano ) ) )
2950,(ORDER (PIZZAORDER (TOPPING a ) (TOPPING large-size ) (TOPPING and alfredo ) ) )
2951,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING with ) (TOPPING sausage ) ) )
2952,(ORDER (PIZZAORDER (TOPPING with baon ) supeme ) )
2953,(ORDER (PIZZAORDER (NUMBER for ) (SIZE one ) (TOPPING pizza with ) (TOPPING beans ) and ) )
2954,(ORDER (PIZZAORDER (CONTAINERTYPE in a ) (TOPPING parsley roasted red onion ) ) )
2955,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING and ) (NOT (TOPPING without ) sweet ) ) )
2956,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-size balsamic ) (STYLE pizza with ) galic ) )
2957,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY need just a ) (TOPPING medium roasted red ) ) (TOPPING and ) (NOT (TOPPING with no bacon ) ) ) )
2958,(ORDER (DRINKORDER (STYLE pizzas ) ) (DRINKORDER (DRINKTYPE sprites ) (DRINKTYPE and ) (CONTAINERTYPE a coke ) ) )
2959,(ORDER (TOPPING to (TOPPING get ) (TOPPING meatball ) ) (NOT (TOPPING parmasean ) ) )
2960,(ORDER (PIZZAORDER (NUMBER 5 ) (TOPPING jalapenos ) ) )
2961,(ORDER (PIZZAORDER (NUMBER for ) (TOPPING pie ) (TOPPING with green ) ) )
2962,(ORDER (PIZZAORDER (STYLE a ) (TOPPING pizza ) (TOPPING with ) (TOPPING banan ) ) (PIZZAORDER (TOPPING mushrooms ) (PIZZAORDER and ) (TOPPING a ) ) (NUMBER cheese (DRINKTYPE three ) ) (DRINKTYPE medium (DRINKTYPE latte ) (DRINKTYPE and ) (DRINKTYPE one ) (DRINKTYPE large sprite ) ) )
2963,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pie ) (TOPPING along ) (TOPPING and cheddar ) cheese ) )
2964,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING olives ) ) )
2965,(ORDER (PIZZAORDER (NOT (TOPPING 10 ) ) (TOPPING olive ) (TOPPING tuna ) (TOPPING cheese ) ) )
2966,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING alfredo chicken ) (TOPPING green olives ) (NUMBER a ) (SIZE medium ) (TOPPING ice ) ) )
2967,(ORDER (STYLE give (DRINKORDER with ) (NUMBER coke ) (DRINKTYPE and a ) diet ) )
2968,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING cheeseburger onion ) (NOT (TOPPING hot ) eppers ) ) )
2969,(ORDER (PIZZAORDER (TOPPING tofu ) (TOPPING pepperoni ) (TOPPING pineapple ) ) )
2970,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING in ) (TOPPING size ) (TOPPING with ) (TOPPING and ) sauteed ) )
2971,(ORDER (PIZZAORDER (NUMBER 1 ) (SIZE medium ) (TOPPING bbq sauce ) (NOT (TOPPING ham ) ) ) )
2972,(ORDER (PIZZAORDER (NUMBER for ) (STYLE one ) (TOPPING pizza ) with (NOT (STYLE cheese ) ) (DRINKTYPE and ) (DRINKTYPE one large ) sweetened ) )
2973,(ORDER (PIZZAORDER (TOPPING just ) (TOPPING soft ) ) (PIZZAORDER (SIZE 8 ) (TOPPING large spicy red ) (TOPPING with ) (TOPPING and green ) ) (PIZZAORDER (CONTAINERTYPE a ) (CONTAINERTYPE 8 ) ) (DRINKORDER (DRINKTYPE of ) (PIZZAORDER dr ) ) )
2974,(ORDER (PIZZAORDER (SIZE exta ) (SIZE large ) ) )
2975,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) ) )
2976,(ORDER (PIZZAORDER (STYLE try ) (TOPPING with ) (COMPLEX_TOPPING (QUANTITY toppings ) (TOPPING of tomato ) ) (TOPPING sauce ) (TOPPING and black olives ) ) )
2977,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING with ) (TOPPING pine ) (NOT (STYLE no ) prawns ) ) )
2978,(ORDER (PIZZAORDER (TOPPING pizzas ) (TOPPING with ) (TOPPING tomato sauce ) (TOPPING and pesto ) ) )
2979,(ORDER (PIZZAORDER (NUMBER on ) (TOPPING with ligh ) ) )
2980,(ORDER (TOPPING with ) )
2981,(ORDER (PIZZAORDER (NUMBER with ) (SIZE a ) (TOPPING with red ) (TOPPING and ) (NOT (TOPPING the hamburger ) ) ) )
2982,(ORDER (PIZZAORDER (NUMBER get ) (TOPPING with italian ) (TOPPING sausage ) ) (NOT (TOPPING with ) ) )
2983,(ORDER (PIZZAORDER (TOPPING i'll just ) (SIZE 1 extra large ) (TOPPING cherry tomatoes roaste ) ) )
2984,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with tomatoe ) (TOPPING sauce ) (TOPPING and bay ) ) )
2985,(ORDER (PIZZAORDER (STYLE take ) (STYLE a ) (TOPPING pizza ) (TOPPING with ) (TOPPING caers ) (TOPPING and ) ) )
2986,(ORDER (PIZZAORDER (STYLE one ) ) (DRINKORDER (QUANTITY and ) (DRINKTYPE a ) ) (SIZE two ) )
2987,(ORDER (PIZZAORDER (NOT (TOPPING and ) ) (NOT (TOPPING no ) ) ) )
2988,(ORDER (PIZZAORDER (STYLE a ) (TOPPING pie ) (TOPPING with ) (TOPPING cheese ) (NOT (TOPPING with no bell ) ) ) )
2989,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING tomatoe ) (COMPLEX_TOPPING (QUANTITY some a little ) (TOPPING pepper ) ) ) )
2990,(ORDER (PIZZAORDER (STYLE a ) (TOPPING medium-sized ) deep ) )
2991,(ORDER (PIZZAORDER (STYLE i'm leaning ) (TOPPING with ) ) (PIZZAORDER (NUMBER and ) (DRINKTYPE then ) (TOPPING with extra ) ) )
2992,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (STYLE all th ) (TOPPING with pine ) (TOPPING and ) ) (NUMBER hamburger ) )
2993,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING fifteen ) ) )
2994,(ORDER (DRINKORDER (SIZE extra ) (STYLE 8 cokes ) ) (QUANTITY large (TOPPING and then ) (DRINKTYPE just ) (DRINKTYPE two ) ) )
2995,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING parmesan ) (TOPPING sriracha ) (NOT (TOPPING avoid ) ) ) )
2996,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING sausage ) (NOT (TOPPING deep ) ish ) ) )
2997,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (NOT (TOPPING want ) ) (TOPPING hig-rise ) ) (NOT (STYLE but ) ) )
2998,(ORDER (PIZZAORDER (STYLE get ) (TOPPING pizza ) (TOPPING with cheddar ) (TOPPING cheese and ) (TOPPING sausage ) (STYLE that ) (NOT (STYLE is not ) (NOT (STYLE crust ) ) ) ) )
2999,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with sriracha ) (TOPPING sauce ) (TOPPING and pickled ) ) )
3000,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING red peppers ) ) )
3001,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING olive ) (TOPPING bacon ) ) )
3002,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING bacon ) (TOPPING sausage ) (TOPPING tuna ) ) )
3003,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING mushrooms ) (TOPPING extra cheese ) (NOT (TOPPING sausage ) ) ) )
3004,(ORDER (PIZZAORDER (SIZE a ) (TOPPING small ) (TOPPING and ) (NOT (TOPPING do not ) ) (CONTAINERTYPE put ) ) )
3005,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING carrots lettuce ) (TOPPING onions ) ) )
3006,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING peppers ) (TOPPING sausage ) (QUANTITY is not thin ) ) )
3007,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING peppers ) (TOPPING onions ) (TOPPING olives ) ) (DRINKORDER (NUMBER a ) (DRINKTYPE pepsi ) ) )
3008,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE thin crust ) (TOPPING ham ) (TOPPING peppers ) ) )
3009,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING bacon ) (TOPPING tuna but ) ) )
3010,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING tuna ) (NOT (TOPPING pineapple ) (NOT (TOPPING thin crust ) ) ) ) )
3011,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING ham ) (TOPPING extra ) (TOPPING cheese ) ) (TOPPING pesto ) )
3012,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING along ) (TOPPING peppers ) (NOT (TOPPING additional cheese ) ) (DRINKORDER (NUMBER a ) (DRINKTYPE pepsi ) ) ) )
3013,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING ham ) (TOPPING pineapple ) (TOPPING onion ) ) )
3014,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING red peppers ) ) )
3015,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING ham ) (COMPLEX_TOPPING (QUANTITY some ) (TOPPING extra ) ) (TOPPING cheese ) ) )
3016,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING sausage ) (TOPPING mushrooms ) ) )
3017,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING chicken ) (TOPPING sausage ) (QUANTITY some ) (QUANTITY extra ) ) (TOPPING cheese ) )
3018,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING salami ) (TOPPING red onion ) (COMPLEX_TOPPING (QUANTITY a little ) (TOPPING basil ) ) ) )
3019,(ORDER (PIZZAORDER (NUMBER have ) (SIZE a ) (STYLE thin ) (TOPPING crust ) (TOPPING olives ) ) (PIZZAORDER (TOPPING i ) ) )
3020,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (NOT (TOPPING pepperoni ) ) (NOT (TOPPING that's ) ) ) )
3021,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (NOT (TOPPING toppings i'd ) love ) ) )
3022,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bacon ) (TOPPING peppers ) (NOT (TOPPING pineapple ) ) ) )
3023,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING mushroom ) (TOPPING pesto ) (NOT (TOPPING pepperoni ) ) (NOT (TOPPING please ) ) ) )
3024,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING new ) (QUANTITY york ) ) (TOPPING style ) )
3025,(ORDER (PIZZAORDER (NUMBER three ) (SIZE small ) (TOPPING olives ) (TOPPING peppers ) ) )
3026,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) ) )
3027,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING onion ) (NOT (TOPPING pesto ) ) ) )
3028,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING mushroom ) (NOT (TOPPING extra ) (NOT (TOPPING cheese ) ) ) ) )
3029,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING thin ) (TOPPING crust ) (TOPPING ham ) ) )
3030,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING spinach ) ) (DRINKORDER (NUMBER a ) (SIZE two liter ) (DRINKTYPE coke ) ) )
3031,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING onions thin crust ) (QUANTITY chicken ) ) )
3032,(ORDER (PIZZAORDER (NUMBER three ) (SIZE medium ) (TOPPING green peppers ) (TOPPING anchovies black olives ) (TOPPING bacon ) ) (DRINKORDER (NUMBER six ) (SIZE large ) (DRINKTYPE cokes ) ) (DRINKORDER (NUMBER two ) (SIZE large ) (DRINKTYPE ice ) (PIZZAORDER teas ) ) )
3033,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING chicken ) (TOPPING mushroom ) (NOT (TOPPING extra cheese ) ) ) )
3034,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (COMPLEX_TOPPING (QUANTITY some ) (TOPPING extra cheese ) ) (TOPPING me ) (TOPPING some ) (NOT (TOPPING mushrooms ) ) ) )
3035,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING tuna ) (TOPPING bacon ) ) (NOT (TOPPING don't ) ) )
3036,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING olives ) (TOPPING light sauce ) (TOPPING but extra ) ) )
3037,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (NOT (TOPPING tuna ) (TOPPING olives ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) ) )
3038,(ORDER (PIZZAORDER (NUMBER have ) (SIZE one ) (TOPPING with ) (TOPPING and ) (NOT (STYLE hold thin ) ) ) )
3039,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING olive ) (NOT (TOPPING mushrooms ) ) (NOT (TOPPING on ) ) ) )
3040,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING which has olives ) (TOPPING peppers ) ) )
3041,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (DRINKTYPE vegan ) ) (DRINKORDER (NUMBER one ) (SIZE large ) (DRINKTYPE vegetarian ) ) )
3042,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING olives ) (TOPPING bacon ) (TOPPING ham ) ) )
3043,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepperoni ) (TOPPING extra cheese ) (NOT (TOPPING mushrooms ) ) ) )
3044,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING pepperoni ) (NUMBER one ) (SIZE large ) (TOPPING cheese ) ) (PIZZAORDER (NUMBER one ) (SIZE large ) (DRINKTYPE veggie ) (NOT (TOPPING bell peppers ) ) ) )
3045,(ORDER (PIZZAORDER (TOPPING which ) (TOPPING has bacon ) ) )
3046,(ORDER (PIZZAORDER (NUMBER five ) (SIZE small ) (NOT (TOPPING sure there ) (NOT (TOPPING them ) (NOT (TOPPING that's ) ) ) ) ) )
3047,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING olives ) (TOPPING extra cheese ) (NOT (TOPPING tuna ) ) (NOT (TOPPING please ) ) ) )
3048,(ORDER (DRINKORDER (NUMBER one ) (SIZE pepsi six large ) (DRINKTYPE diet cokes ) ) (DRINKORDER (NUMBER a ) (SIZE medium ) (DRINKTYPE fanta ) ) )
3049,(ORDER (PIZZAORDER (NUMBER one ) ) (PIZZAORDER (TOPPING tuna ) (STYLE thin ) ) )
3050,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING peppers ) (TOPPING onions ) (TOPPING pineapple ) ) )
3051,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING peppers ) (TOPPING onions ) (TOPPING pineapple ) ) )
3052,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (TOPPING pepper ) (TOPPING ham ) ) )
3053,(ORDER (PIZZAORDER (TOPPING pepperoni ) (TOPPING more ) ) )
3054,(ORDER (PIZZAORDER (NUMBER one ) ) (PIZZAORDER (TOPPING pineapple ) (TOPPING bacon ) ) (TOPPING pepperoni ) )
3055,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING ham ) (QUANTITY thin crust ) ) )
3056,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING onions ) (TOPPING ham as ) (TOPPING toppings ) ) (PIZZAORDER (NOT (TOPPING sure ) (NOT (TOPPING tuna ) ) ) ) )
3057,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING bacon ) (TOPPING chicken ) ) (PIZZAORDER (NUMBER a ) (QUANTITY thin crust ) ) )
3058,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING beef ) (TOPPING bacon ) (TOPPING ham ) (TOPPING onions ) (TOPPING black olives ) ) (DRINKORDER (NUMBER three ) (SIZE large ) (DRINKTYPE diet ) cokes ) )
3059,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (STYLE tuna ) (TOPPING extra ) (TOPPING cheese ) (NOT (TOPPING pesto ) ) ) )
3060,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) ) )
3061,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING pepperoni ) ) (DRINKORDER (NUMBER a ) (SIZE two liter ) (DRINKTYPE pepsi ) ) )
3062,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (TOPPING carrots ) (TOPPING cumin ) ) )
3063,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (TOPPING ham ) (TOPPING olives ) ) (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE deep dish ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
3064,(ORDER (PIZZAORDER (NUMBER an ) (SIZE extra large ) (STYLE big meat ) (NUMBER a ) (SIZE medium ) (STYLE veggie ) (TOPPING extra ) (TOPPING cheese ) ) )
3065,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large onion ) (COMPLEX_TOPPING (QUANTITY thin ) (TOPPING crust ) ) (NOT (TOPPING olives ) ) ) )
3066,(ORDER (PIZZAORDER (TOPPING pizzas ) (TOPPING with roasted red ) (TOPPING and ) ) )
3067,(ORDER (PIZZAORDER (NOT (TOPPING pepper ) ) ) )
3068,(ORDER (PIZZAORDER (SIZE large ) (STYLE three ) (STYLE topping ) (TOPPING ham ) (TOPPING sausage ) (TOPPING banana peppers ) ) )
3069,(ORDER (PIZZAORDER (NUMBER four ) (SIZE medium ) (TOPPING bacon ) (NOT (TOPPING peppers ) ) ) )
3070,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE combination ) (TOPPING extra ) (TOPPING cheese ) ) (DRINKORDER (NUMBER a ) (SIZE two liter ) (CONTAINERTYPE bottle ) (DRINKTYPE mountain dew ) ) )
3071,(ORDER (PIZZAORDER (TOPPING so ) (TOPPING pie ) ) (PIZZAORDER (STYLE thin ) ) )
3072,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) ) (PIZZAORDER (TOPPING extra cheese ) (TOPPING i'm ) ) )
3073,(ORDER (PIZZAORDER (NUMBER a ) (COMPLEX_TOPPING (QUANTITY in ) (TOPPING peppers ) ) (TOPPING mushrooms ) (QUANTITY thin crust ) ) )
3074,(ORDER (PIZZAORDER (TOPPING pepperoni ) (TOPPING sausage ) ) )
3075,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (NOT (TOPPING tuna ) ) (NOT (TOPPING okay ) ) ) )
3076,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bacon ) (TOPPING pepperoni ) (NOT (TOPPING extra cheese ) ) ) )
3077,(ORDER (PIZZAORDER (NUMBER four ) (SIZE small ) ) (PIZZAORDER (NOT (TOPPING bacon ) (QUANTITY them ) ) ) )
3078,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING mushrooms ) (TOPPING pineapple ) ) )
3079,(ORDER (PIZZAORDER (NUMBER an ) (SIZE extra large ) (STYLE veggie ) (TOPPING extra cheese ) ) (PIZZAORDER (QUANTITY an ) (SIZE extra large ) (STYLE veggie ) ) (NOT (TOPPING mushrooms ) ) )
3080,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING mushrooms ) (TOPPING chicken ) (QUANTITY not ) (QUANTITY extra ) ) )
3081,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (TOPPING pepperoni ) ) )
3082,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING pepper ) (TOPPING pesto ) (NOT (TOPPING mushrooms ) ) ) )
3083,(ORDER (PIZZAORDER (NUMBER like ) (TOPPING chicken ) (TOPPING ham ) (TOPPING pepperoni ) ) )
3084,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING onions ) (TOPPING ham ) ) )
3085,(ORDER (PIZZAORDER (NUMBER a ) (STYLE thin crust ) (TOPPING and chicken ) ) )
3086,(ORDER (PIZZAORDER (TOPPING pepperoni ) (TOPPING pineapple ) ) )
3087,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING olives ) (TOPPING pesto ) ) )
3088,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING chicken ) (TOPPING ham ) (TOPPING pepperoni ) ) )
3089,(ORDER (PIZZAORDER (NUMBER like ) (SIZE two ) (SIZE small ) (STYLE thin crust ) (TOPPING pesto ) (TOPPING onions ) ) )
3090,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (TOPPING olives ) (TOPPING onions ) (TOPPING pesto ) ) )
3091,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING chicken ) (QUANTITY add ) (COMPLEX_TOPPING (QUANTITY some ) (TOPPING extra ) ) ) )
